Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Non-volatile PM10 (Hourly measured),Status,Volatile PM10 (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Non-volatile PM2.5 (Hourly measured),Status,Volatile PM2.5 (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
11/05/2020,15:00:00,7.85799,N ugm-3,10.3275,N ugm-3,23.3325,N ugm-3,5.9,N ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,335.7,N deg,4.6,N ms-1,10.9,N degC
11/05/2020,16:00:00,5.48812,N ugm-3,13.19625,N ugm-3,22.5675,N ugm-3,5.4,N ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,330.6,N deg,4.9,N ms-1,9.4,N degC
11/05/2020,17:00:00,8.98056,N ugm-3,12.81375,N ugm-3,27.54,N ugm-3,6.1,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,334.3,N deg,4.7,N ms-1,8.8,N degC
11/05/2020,18:00:00,4.73974,N ugm-3,21.61125,N ugm-3,28.87875,N ugm-3,7.5,N ugm-3 (FIDAS),No data,,No data,,2.642,P ugm-3 (Ref.eq),No data,,No data,,331,N deg,4.6,N ms-1,8.4,N degC
11/05/2020,19:00:00,5.61285,N ugm-3,13.3875,N ugm-3,22.95,N ugm-3,7.3,N ugm-3 (FIDAS),No data,,No data,,2.17,P ugm-3 (Ref.eq),No data,,No data,,318.9,N deg,3.5,N ms-1,7.6,N degC
11/05/2020,20:00:00,4.11609,N ugm-3,6.885,N ugm-3,14.34375,N ugm-3,6.1,N ugm-3 (FIDAS),No data,,No data,,2.264,P ugm-3 (Ref.eq),No data,,No data,,305.7,N deg,3.1,N ms-1,6,N degC
11/05/2020,21:00:00,4.36555,N ugm-3,12.24,N ugm-3,19.89,N ugm-3,7.7,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,303.5,N deg,3.3,N ms-1,5,N degC
11/05/2020,22:00:00,1.74622,N ugm-3,11.475,N ugm-3,15.3,N ugm-3,7.6,N ugm-3 (FIDAS),No data,,No data,,3.396,P ugm-3 (Ref.eq),No data,,No data,,300.4,N deg,3.4,N ms-1,4.5,N degC
11/05/2020,23:00:00,1.49676,P ugm-3,13.96125,N ugm-3,17.2125,N ugm-3,8.1,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,292.5,N deg,3.3,N ms-1,4.1,N degC
11/05/2020,24:00:00,1.12257,P ugm-3,4.59,N ugm-3,7.65,N ugm-3,7.7,N ugm-3 (FIDAS),No data,,No data,,3.491,P ugm-3 (Ref.eq),No data,,No data,,280.1,N deg,2.8,N ms-1,3.6,N degC
12/05/2020,01:00:00,1.12257,P ugm-3,12.43125,N ugm-3,15.10875,N ugm-3,7.2,N ugm-3 (FIDAS),No data,,No data,,2.83,P ugm-3 (Ref.eq),No data,,No data,,256.4,N deg,2.3,N ms-1,1.2,N degC
12/05/2020,02:00:00,0.99784,P ugm-3,18.16875,N ugm-3,20.655,N ugm-3,7.7,N ugm-3 (FIDAS),No data,,No data,,3.491,P ugm-3 (Ref.eq),No data,,No data,,282.2,N deg,2.3,N ms-1,1.6,N degC
12/05/2020,03:00:00,0.37419,P ugm-3,3.25125,N ugm-3,5.16375,N ugm-3,9,N ugm-3 (FIDAS),No data,,No data,,3.962,N ugm-3 (Ref.eq),No data,,No data,,312.1,N deg,2.4,N ms-1,1.9,N degC
12/05/2020,04:00:00,2.12041,N ugm-3,16.25625,N ugm-3,20.46375,N ugm-3,12.1,N ugm-3 (FIDAS),No data,,No data,,4.717,N ugm-3 (Ref.eq),No data,,No data,,314.1,N deg,2.1,N ms-1,1.8,N degC
12/05/2020,05:00:00,2.12041,N ugm-3,17.9775,N ugm-3,21.22875,N ugm-3,12.3,N ugm-3 (FIDAS),No data,,No data,,4.717,N ugm-3 (Ref.eq),No data,,No data,,313.1,N deg,2.1,N ms-1,1.8,N degC
12/05/2020,06:00:00,3.36771,N ugm-3,22.95,N ugm-3,28.87875,N ugm-3,12.4,N ugm-3 (FIDAS),No data,,No data,,4.717,N ugm-3 (Ref.eq),No data,,No data,,309,N deg,2.2,N ms-1,2.2,N degC
12/05/2020,07:00:00,8.48164,N ugm-3,24.28875,N ugm-3,38.05875,N ugm-3,13.6,N ugm-3 (FIDAS),No data,,No data,,5.094,N ugm-3 (Ref.eq),No data,,No data,,320.2,N deg,2.4,N ms-1,4.5,N degC
12/05/2020,08:00:00,5.73758,N ugm-3,22.185,N ugm-3,31.7475,N ugm-3,12,N ugm-3 (FIDAS),No data,,No data,,4.528,N ugm-3 (Ref.eq),No data,,No data,,337.6,N deg,3.6,N ms-1,7.8,N degC
12/05/2020,09:00:00,5.98704,N ugm-3,14.72625,N ugm-3,24.8625,N ugm-3,10.3,N ugm-3 (FIDAS),No data,,No data,,3.868,N ugm-3 (Ref.eq),No data,,No data,,334,N deg,3.6,N ms-1,9.3,N degC
12/05/2020,10:00:00,6.61069,N ugm-3,14.1525,N ugm-3,25.245,N ugm-3,9.3,N ugm-3 (FIDAS),No data,,No data,,3.302,P ugm-3 (Ref.eq),No data,,No data,,327.1,N deg,3.9,N ms-1,10.5,N degC
12/05/2020,11:00:00,6.11177,N ugm-3,12.43125,N ugm-3,22.75875,N ugm-3,7.9,N ugm-3 (FIDAS),No data,,No data,,2.925,P ugm-3 (Ref.eq),No data,,No data,,319,N deg,4.2,N ms-1,11.5,N degC
12/05/2020,12:00:00,5.98704,N ugm-3,12.81375,N ugm-3,22.95,N ugm-3,7.9,N ugm-3 (FIDAS),No data,,No data,,2.736,P ugm-3 (Ref.eq),No data,,No data,,307.5,N deg,4.7,N ms-1,12.3,N degC
12/05/2020,13:00:00,7.60853,N ugm-3,13.77,N ugm-3,26.3925,N ugm-3,9.4,N ugm-3 (FIDAS),No data,,No data,,2.736,P ugm-3 (Ref.eq),No data,,No data,,310.7,N deg,5.6,N ms-1,12.6,N degC
12/05/2020,14:00:00,6.73542,N ugm-3,12.43125,N ugm-3,23.715,N ugm-3,11.3,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,309.3,N deg,6.1,N ms-1,12.5,N degC
12/05/2020,15:00:00,4.9892,N ugm-3,13.005,N ugm-3,20.655,N ugm-3,12.3,N ugm-3 (FIDAS),No data,,No data,,3.679,P ugm-3 (Ref.eq),No data,,No data,,314.5,N deg,6.6,N ms-1,12,N degC
12/05/2020,16:00:00,5.61285,N ugm-3,13.96125,N ugm-3,22.5675,N ugm-3,8.2,N ugm-3 (FIDAS),No data,,No data,,2.736,P ugm-3 (Ref.eq),No data,,No data,,307.3,N deg,6.3,N ms-1,11.7,N degC
12/05/2020,17:00:00,3.7419,N ugm-3,12.43125,N ugm-3,18.16875,N ugm-3,6.7,N ugm-3 (FIDAS),No data,,No data,,2.642,P ugm-3 (Ref.eq),No data,,No data,,307.7,N deg,6.2,N ms-1,9.8,N degC
12/05/2020,18:00:00,3.49244,N ugm-3,11.66625,N ugm-3,17.02125,N ugm-3,5.7,N ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,312.7,N deg,4.9,N ms-1,10,N degC
12/05/2020,19:00:00,1.37203,P ugm-3,5.92875,N ugm-3,8.0325,N ugm-3,2.2,P ugm-3 (FIDAS),No data,,No data,,0.755,P ugm-3 (Ref.eq),No data,,No data,,343.1,N deg,2.6,N ms-1,9.4,N degC
12/05/2020,20:00:00,3.61717,N ugm-3,9.5625,N ugm-3,15.10875,N ugm-3,2.2,P ugm-3 (FIDAS),No data,,No data,,0.849,P ugm-3 (Ref.eq),No data,,No data,,49.9,N deg,2.7,N ms-1,8.3,N degC
12/05/2020,21:00:00,1.62149,N ugm-3,8.60625,N ugm-3,11.0925,N ugm-3,2.3,P ugm-3 (FIDAS),No data,,No data,,1.132,P ugm-3 (Ref.eq),No data,,No data,,66.1,N deg,3.9,N ms-1,6.4,N degC
12/05/2020,22:00:00,0.74838,P ugm-3,6.69375,N ugm-3,7.84125,N ugm-3,2.8,P ugm-3 (FIDAS),No data,,No data,,1.132,P ugm-3 (Ref.eq),No data,,No data,,81.1,N deg,3.2,N ms-1,4.7,N degC
12/05/2020,23:00:00,0.49892,P ugm-3,3.06,N ugm-3,3.825,N ugm-3,4.5,N ugm-3 (FIDAS),No data,,No data,,1.604,P ugm-3 (Ref.eq),No data,,No data,,76.2,N deg,3.3,N ms-1,3.9,N degC
12/05/2020,24:00:00,0.62365,P ugm-3,2.295,P ugm-3,3.25125,N ugm-3,4.9,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,73.6,N deg,2.4,N ms-1,2.9,N degC
13/05/2020,01:00:00,0.37419,P ugm-3,0.57375,P ugm-3,1.1475,N ugm-3,5.3,N ugm-3 (FIDAS),No data,,No data,,2.264,P ugm-3 (Ref.eq),No data,,No data,,49.8,N deg,1.8,N ms-1,-0.3,N degC
13/05/2020,02:00:00,0.24946,P ugm-3,0.765,P ugm-3,1.1475,N ugm-3,6.4,N ugm-3 (FIDAS),No data,,No data,,2.453,P ugm-3 (Ref.eq),No data,,No data,,37,N deg,1.9,N ms-1,-1.2,N degC
13/05/2020,03:00:00,1.2473,P ugm-3,3.4425,N ugm-3,5.355,N ugm-3,6,N ugm-3 (FIDAS),No data,,No data,,2.359,P ugm-3 (Ref.eq),No data,,No data,,30,N deg,2.2,N ms-1,-1.3,N degC
13/05/2020,04:00:00,0.87311,P ugm-3,4.59,N ugm-3,5.92875,N ugm-3,6.7,N ugm-3 (FIDAS),No data,,No data,,2.359,P ugm-3 (Ref.eq),No data,,No data,,26.4,N deg,2.1,N ms-1,-1.9,N degC
13/05/2020,05:00:00,2.24514,N ugm-3,9.945,N ugm-3,13.3875,N ugm-3,6.2,N ugm-3 (FIDAS),No data,,No data,,2.453,P ugm-3 (Ref.eq),No data,,No data,,29.4,N deg,1.9,N ms-1,-1.9,N degC
13/05/2020,06:00:00,4.9892,N ugm-3,13.77,N ugm-3,21.42,N ugm-3,7.3,N ugm-3 (FIDAS),No data,,No data,,2.453,P ugm-3 (Ref.eq),No data,,No data,,37.1,N deg,2.8,N ms-1,1,N degC
13/05/2020,07:00:00,11.35043,N ugm-3,18.93375,N ugm-3,36.3375,N ugm-3,8.4,N ugm-3 (FIDAS),No data,,No data,,2.642,P ugm-3 (Ref.eq),No data,,No data,,36.2,N deg,3.1,N ms-1,3.4,N degC
13/05/2020,08:00:00,7.10961,N ugm-3,11.66625,N ugm-3,22.5675,N ugm-3,7.9,N ugm-3 (FIDAS),No data,,No data,,2.547,P ugm-3 (Ref.eq),No data,,No data,,44.3,N deg,3.1,N ms-1,5.3,N degC
13/05/2020,09:00:00,6.36123,N ugm-3,8.7975,N ugm-3,18.55125,N ugm-3,5.9,N ugm-3 (FIDAS),No data,,No data,,2.17,P ugm-3 (Ref.eq),No data,,No data,,38.8,N deg,2.9,N ms-1,6.6,N degC
13/05/2020,10:00:00,8.60637,N ugm-3,8.7975,N ugm-3,21.99375,N ugm-3,5.1,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,30.8,N deg,2.4,N ms-1,7.7,N degC
13/05/2020,11:00:00,5.11393,N ugm-3,8.7975,N ugm-3,16.63875,N ugm-3,5.5,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,25.9,N deg,2.2,N ms-1,8.7,N degC
13/05/2020,12:00:00,3.24298,N ugm-3,3.25125,N ugm-3,8.22375,N ugm-3,4.8,N ugm-3 (FIDAS),No data,,No data,,1.792,P ugm-3 (Ref.eq),No data,,No data,,15.9,N deg,1.8,N ms-1,9.5,N degC
13/05/2020,13:00:00,4.61501,N ugm-3,6.5025,N ugm-3,13.57875,N ugm-3,3.2,P ugm-3 (FIDAS),No data,,No data,,1.604,P ugm-3 (Ref.eq),No data,,No data,,356.9,N deg,1.9,N ms-1,10.2,N degC
13/05/2020,14:00:00,6.73542,N ugm-3,8.98875,N ugm-3,19.31625,N ugm-3,3.8,P ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,349.2,N deg,1.9,N ms-1,10.7,N degC
13/05/2020,15:00:00,5.23866,N ugm-3,7.07625,N ugm-3,15.10875,N ugm-3,4.3,N ugm-3 (FIDAS),No data,,No data,,1.792,P ugm-3 (Ref.eq),No data,,No data,,336.9,N deg,1.8,N ms-1,11,N degC
13/05/2020,16:00:00,7.35907,N ugm-3,15.10875,N ugm-3,26.3925,N ugm-3,4.5,N ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,321.8,N deg,2.1,N ms-1,11.1,N degC
13/05/2020,17:00:00,5.86231,N ugm-3,10.3275,N ugm-3,19.31625,N ugm-3,4.5,N ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,316.9,N deg,2.6,N ms-1,10.9,N degC
13/05/2020,18:00:00,5.48812,N ugm-3,7.07625,N ugm-3,15.49125,N ugm-3,3.7,P ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,323.4,N deg,3.1,N ms-1,10.2,N degC
13/05/2020,19:00:00,4.36555,N ugm-3,11.8575,N ugm-3,18.55125,N ugm-3,3.9,P ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,333.5,N deg,3.6,N ms-1,8.8,N degC
13/05/2020,20:00:00,1.37203,P ugm-3,4.78125,N ugm-3,6.885,N ugm-3,4.7,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,333.6,N deg,2.2,N ms-1,6.8,N degC
13/05/2020,21:00:00,0.37419,P ugm-3,8.22375,N ugm-3,8.7975,N ugm-3,7.4,N ugm-3 (FIDAS),No data,,No data,,4.811,N ugm-3 (Ref.eq),No data,,No data,,321.5,N deg,2.3,N ms-1,5.3,N degC
13/05/2020,22:00:00,0.74838,P ugm-3,20.46375,N ugm-3,21.61125,N ugm-3,14.3,N ugm-3 (FIDAS),No data,,No data,,10.377,N ugm-3 (Ref.eq),No data,,No data,,325.4,N deg,3.1,N ms-1,4.6,N degC
13/05/2020,23:00:00,0.74838,P ugm-3,26.775,N ugm-3,27.9225,N ugm-3,10.3,N ugm-3 (FIDAS),No data,,No data,,6.604,N ugm-3 (Ref.eq),No data,,No data,,322,N deg,2.2,N ms-1,3.6,N degC
13/05/2020,24:00:00,0.49892,P ugm-3,19.69875,N ugm-3,20.46375,N ugm-3,11,N ugm-3 (FIDAS),No data,,No data,,6.321,N ugm-3 (Ref.eq),No data,,No data,,302.1,N deg,2,N ms-1,2.4,N degC
14/05/2020,01:00:00,0.37419,P ugm-3,28.305,N ugm-3,28.87875,N ugm-3,13,N ugm-3 (FIDAS),No data,,No data,,7.925,N ugm-3 (Ref.eq),No data,,No data,,277.6,N deg,1.7,N ms-1,-1,N degC
14/05/2020,02:00:00,1.12257,P ugm-3,30.6,N ugm-3,32.32125,N ugm-3,13.8,N ugm-3 (FIDAS),No data,,No data,,8.491,N ugm-3 (Ref.eq),No data,,No data,,294.8,N deg,1.3,N ms-1,-1.7,N degC
14/05/2020,03:00:00,1.12257,P ugm-3,27.54,N ugm-3,29.26125,N ugm-3,11.9,N ugm-3 (FIDAS),No data,,No data,,8.302,N ugm-3 (Ref.eq),No data,,No data,,262.8,N deg,1.6,N ms-1,-2.1,N degC
14/05/2020,04:00:00,2.24514,N ugm-3,26.01,N ugm-3,29.4525,N ugm-3,11.5,N ugm-3 (FIDAS),No data,,No data,,7.17,N ugm-3 (Ref.eq),No data,,No data,,250.2,N deg,1.8,N ms-1,-2.3,N degC
14/05/2020,05:00:00,4.73974,N ugm-3,25.245,N ugm-3,32.5125,N ugm-3,11.3,N ugm-3 (FIDAS),No data,,No data,,6.321,N ugm-3 (Ref.eq),No data,,No data,,279.6,N deg,1.7,N ms-1,-2,N degC
14/05/2020,06:00:00,8.7311,N ugm-3,23.715,N ugm-3,37.1025,N ugm-3,9.8,N ugm-3 (FIDAS),No data,,No data,,5.377,N ugm-3 (Ref.eq),No data,,No data,,284.3,N deg,2.1,N ms-1,1.6,N degC
14/05/2020,07:00:00,7.23434,N ugm-3,21.0375,N ugm-3,32.13,N ugm-3,9.2,N ugm-3 (FIDAS),No data,,No data,,3.774,P ugm-3 (Ref.eq),No data,,No data,,263.1,N deg,2.9,N ms-1,5.2,N degC
14/05/2020,08:00:00,9.9784,N ugm-3,14.72625,N ugm-3,30.02625,N ugm-3,7.3,N ugm-3 (FIDAS),No data,,No data,,2.547,P ugm-3 (Ref.eq),No data,,No data,,280,N deg,4.7,N ms-1,8.3,N degC
14/05/2020,09:00:00,5.73758,N ugm-3,15.87375,N ugm-3,24.67125,N ugm-3,7,N ugm-3 (FIDAS),No data,,No data,,2.264,P ugm-3 (Ref.eq),No data,,No data,,285.8,N deg,5.1,N ms-1,9,N degC
14/05/2020,10:00:00,7.98272,N ugm-3,16.63875,N ugm-3,28.87875,N ugm-3,6.7,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,286.3,N deg,5.6,N ms-1,10,N degC
14/05/2020,11:00:00,4.73974,N ugm-3,13.005,N ugm-3,20.2725,N ugm-3,5.8,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,289,N deg,5.9,N ms-1,10.8,N degC
14/05/2020,12:00:00,4.61501,N ugm-3,13.77,N ugm-3,20.84625,N ugm-3,5.2,N ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,294,N deg,5.7,N ms-1,11.6,N degC
14/05/2020,13:00:00,4.36555,N ugm-3,14.1525,N ugm-3,20.84625,N ugm-3,5.6,N ugm-3 (FIDAS),No data,,No data,,1.604,P ugm-3 (Ref.eq),No data,,No data,,297.2,N deg,5.2,N ms-1,10.8,N degC
14/05/2020,14:00:00,5.48812,N ugm-3,14.9175,N ugm-3,23.3325,N ugm-3,8.4,N ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,292.8,N deg,5.2,N ms-1,10.9,N degC
14/05/2020,15:00:00,6.73542,N ugm-3,21.8025,N ugm-3,32.13,N ugm-3,6.8,N ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,284.4,N deg,5.2,N ms-1,10.8,N degC
14/05/2020,16:00:00,5.98704,N ugm-3,16.63875,N ugm-3,25.81875,N ugm-3,6.4,N ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,285.6,N deg,5.5,N ms-1,10.2,N degC
14/05/2020,17:00:00,4.24082,N ugm-3,17.9775,N ugm-3,24.48,N ugm-3,4.9,N ugm-3 (FIDAS),No data,,No data,,1.604,P ugm-3 (Ref.eq),No data,,No data,,288.2,N deg,5.6,N ms-1,11.4,N degC
14/05/2020,18:00:00,3.49244,N ugm-3,18.93375,N ugm-3,24.28875,N ugm-3,6.4,N ugm-3 (FIDAS),No data,,No data,,2.17,P ugm-3 (Ref.eq),No data,,No data,,297.8,N deg,5.1,N ms-1,11.2,N degC
14/05/2020,19:00:00,4.24082,N ugm-3,20.2725,N ugm-3,26.775,N ugm-3,7.5,N ugm-3 (FIDAS),No data,,No data,,2.264,P ugm-3 (Ref.eq),No data,,No data,,302.8,N deg,3.8,N ms-1,10.2,N degC
14/05/2020,20:00:00,3.86663,N ugm-3,22.37625,N ugm-3,28.305,N ugm-3,5,N ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,299,N deg,3,N ms-1,8.2,N degC
14/05/2020,21:00:00,1.87095,N ugm-3,31.17375,N ugm-3,34.0425,N ugm-3,5,N ugm-3 (FIDAS),No data,,No data,,2.17,P ugm-3 (Ref.eq),No data,,No data,,300.4,N deg,2.9,N ms-1,6.9,N degC
14/05/2020,22:00:00,1.2473,P ugm-3,16.25625,N ugm-3,18.16875,N ugm-3,5.4,N ugm-3 (FIDAS),No data,,No data,,2.359,P ugm-3 (Ref.eq),No data,,No data,,290.2,N deg,2.6,N ms-1,5.9,N degC
14/05/2020,23:00:00,1.12257,P ugm-3,16.065,N ugm-3,17.78625,N ugm-3,6.5,N ugm-3 (FIDAS),No data,,No data,,2.736,P ugm-3 (Ref.eq),No data,,No data,,287.4,N deg,2.6,N ms-1,5.1,N degC
14/05/2020,24:00:00,0.49892,P ugm-3,14.535,N ugm-3,15.3,N ugm-3,6.5,N ugm-3 (FIDAS),No data,,No data,,3.019,P ugm-3 (Ref.eq),No data,,No data,,291.8,N deg,2.5,N ms-1,4.5,N degC
15/05/2020,01:00:00,1.37203,P ugm-3,11.475,N ugm-3,13.57875,N ugm-3,6.6,N ugm-3 (FIDAS),No data,,No data,,3.113,P ugm-3 (Ref.eq),No data,,No data,,298.8,N deg,2.5,N ms-1,1.6,N degC
15/05/2020,02:00:00,1.87095,N ugm-3,25.43625,N ugm-3,28.305,N ugm-3,6.9,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,307.6,N deg,1.9,N ms-1,1,N degC
15/05/2020,03:00:00,0.24946,P ugm-3,8.98875,N ugm-3,9.37125,N ugm-3,6.3,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,293.6,N deg,2,N ms-1,2.1,N degC
15/05/2020,04:00:00,1.49676,P ugm-3,19.69875,N ugm-3,21.99375,N ugm-3,8.4,N ugm-3 (FIDAS),No data,,No data,,3.585,P ugm-3 (Ref.eq),No data,,No data,,295.5,N deg,1.8,N ms-1,2.2,N degC
15/05/2020,05:00:00,2.36987,N ugm-3,19.89,N ugm-3,23.52375,N ugm-3,7.4,N ugm-3 (FIDAS),No data,,No data,,3.585,P ugm-3 (Ref.eq),No data,,No data,,286.5,N deg,1.3,N ms-1,2.2,N degC
15/05/2020,06:00:00,2.24514,N ugm-3,13.19625,N ugm-3,16.63875,N ugm-3,7.1,N ugm-3 (FIDAS),No data,,No data,,3.208,P ugm-3 (Ref.eq),No data,,No data,,284,N deg,1.7,N ms-1,2.7,N degC
15/05/2020,07:00:00,5.36339,N ugm-3,12.81375,N ugm-3,21.0375,N ugm-3,10.3,N ugm-3 (FIDAS),No data,,No data,,3.868,N ugm-3 (Ref.eq),No data,,No data,,284.5,N deg,1.9,N ms-1,3.3,N degC
15/05/2020,08:00:00,5.86231,N ugm-3,18.36,N ugm-3,27.34875,N ugm-3,8.8,N ugm-3 (FIDAS),No data,,No data,,2.925,P ugm-3 (Ref.eq),No data,,No data,,273,N deg,2,N ms-1,4.5,N degC
15/05/2020,09:00:00,8.85583,N ugm-3,24.0975,N ugm-3,37.67625,N ugm-3,6.8,N ugm-3 (FIDAS),No data,,No data,,2.359,P ugm-3 (Ref.eq),No data,,No data,,289.1,N deg,2.8,N ms-1,7.5,N degC
15/05/2020,10:00:00,5.73758,N ugm-3,13.005,N ugm-3,21.8025,N ugm-3,5.7,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,299.2,N deg,5.2,N ms-1,10.7,N degC
15/05/2020,11:00:00,6.2365,N ugm-3,16.4475,N ugm-3,26.01,N ugm-3,7,N ugm-3 (FIDAS),No data,,No data,,2.453,P ugm-3 (Ref.eq),No data,,No data,,301.5,N deg,5.7,N ms-1,11.8,N degC
15/05/2020,12:00:00,6.73542,N ugm-3,14.9175,N ugm-3,25.245,N ugm-3,6,N ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,300.9,N deg,5.8,N ms-1,11.8,N degC
15/05/2020,13:00:00,5.98704,N ugm-3,13.96125,N ugm-3,23.14125,N ugm-3,7.3,N ugm-3 (FIDAS),No data,,No data,,2.453,P ugm-3 (Ref.eq),No data,,No data,,297.2,N deg,5.1,N ms-1,10.5,N degC
15/05/2020,14:00:00,4.86447,N ugm-3,12.04875,N ugm-3,19.5075,N ugm-3,6.2,N ugm-3 (FIDAS),No data,,No data,,2.264,P ugm-3 (Ref.eq),No data,,No data,,295.3,N deg,5,N ms-1,10.4,N degC
15/05/2020,15:00:00,5.98704,N ugm-3,14.72625,N ugm-3,23.90625,N ugm-3,10,N ugm-3 (FIDAS),No data,,No data,,2.736,P ugm-3 (Ref.eq),No data,,No data,,296.7,N deg,5.1,N ms-1,10.7,N degC
15/05/2020,16:00:00,8.7311,N ugm-3,19.69875,N ugm-3,33.08625,N ugm-3,14,N ugm-3 (FIDAS),No data,,No data,,3.302,P ugm-3 (Ref.eq),No data,,No data,,298.9,N deg,5.9,N ms-1,11.7,N degC
15/05/2020,17:00:00,7.23434,N ugm-3,19.5075,N ugm-3,30.6,N ugm-3,10.1,N ugm-3 (FIDAS),No data,,No data,,3.679,P ugm-3 (Ref.eq),No data,,No data,,302.2,N deg,4.7,N ms-1,10.2,N degC
15/05/2020,18:00:00,5.23866,N ugm-3,17.9775,N ugm-3,26.01,N ugm-3,10.1,N ugm-3 (FIDAS),No data,,No data,,3.302,P ugm-3 (Ref.eq),No data,,No data,,294.5,N deg,5.1,N ms-1,10.2,N degC
15/05/2020,19:00:00,4.11609,N ugm-3,11.66625,N ugm-3,17.9775,N ugm-3,7.1,N ugm-3 (FIDAS),No data,,No data,,2.83,P ugm-3 (Ref.eq),No data,,No data,,288,N deg,4.1,N ms-1,8.6,N degC
15/05/2020,20:00:00,3.24298,N ugm-3,19.5075,N ugm-3,24.48,N ugm-3,8.4,N ugm-3 (FIDAS),No data,,No data,,3.019,P ugm-3 (Ref.eq),No data,,No data,,283.6,N deg,3.7,N ms-1,7.2,N degC
15/05/2020,21:00:00,2.61933,N ugm-3,19.69875,N ugm-3,23.715,N ugm-3,7.1,N ugm-3 (FIDAS),No data,,No data,,2.925,P ugm-3 (Ref.eq),No data,,No data,,279.4,N deg,3.5,N ms-1,6.6,N degC
15/05/2020,22:00:00,1.74622,N ugm-3,15.10875,N ugm-3,17.78625,N ugm-3,6.3,N ugm-3 (FIDAS),No data,,No data,,2.925,P ugm-3 (Ref.eq),No data,,No data,,277.2,N deg,2.9,N ms-1,6.1,N degC
15/05/2020,23:00:00,0.74838,P ugm-3,8.0325,N ugm-3,9.18,N ugm-3,8.6,N ugm-3 (FIDAS),No data,,No data,,4.434,N ugm-3 (Ref.eq),No data,,No data,,264.4,N deg,2.4,N ms-1,5.3,N degC
15/05/2020,24:00:00,0.87311,P ugm-3,4.2075,N ugm-3,5.54625,N ugm-3,10.8,N ugm-3 (FIDAS),No data,,No data,,4.528,N ugm-3 (Ref.eq),No data,,No data,,252.3,N deg,2.6,N ms-1,4.9,N degC
16/05/2020,01:00:00,0.74838,P ugm-3,3.25125,N ugm-3,4.39875,N ugm-3,8,N ugm-3 (FIDAS),No data,,No data,,3.868,N ugm-3 (Ref.eq),No data,,No data,,249.4,N deg,2.8,N ms-1,4.4,N degC
16/05/2020,02:00:00,0.24946,P ugm-3,0.57375,P ugm-3,0.95625,N ugm-3,6.3,N ugm-3 (FIDAS),No data,,No data,,3.019,P ugm-3 (Ref.eq),No data,,No data,,258.2,N deg,2.9,N ms-1,4.1,N degC
